,OrigMID,ProsperRating,Term,CycleCounter,LoanAmount,AvgBorrowerRate,PrevUPB,UPB,ScheduledMonthlyPaymentAmount,ScheduledPeriodicPrin,ScheduledInterest,PrincipalPaid,FullPaydowns,VoluntaryExcessPrin,ExpectedPrinPaid,InterestPaid,SVC_Fees,TotalFees,CO_Balance,RecoveryPrinPaid,NetCO_FromSettlement,GrossCashFromDebtSale,NetCashToInvestorsFromDebtSale,DPD_1,DPD_16,DPD_31,DPD_61,DPD_91,CumulativeGrossLosses,CumulativeGrossLossesPct,CumulativeNetLosses,CumulativeNetLossesPct,FICO,Income
21019,201904,B,36,4,39337130,0.129260698,34951735.7,33711644.92,1273415.39,896660.782656702,376754.607343298,1240090.78,417005.135,43344.8039,59529.3311,341534.24,-28235.8,-28853.43,0,0,0,0,0,0.019724917,0.014819377,0.009886937,0.005855498,0.002084545,0,0,0,0,702,101160
21020,201904,B,60,0,28996113,0.130035932,28996113,28735067.1,0,0,314211.380194994,261045.9,217600,43445.9,0,1550.3514,-123.745,-123.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,103357
21021,201904,B,60,1,28996113,0.130035932,28735067.1,28264473.73,654987.92,343556.559246651,311431.360753349,470593.37,93358.7,60190.6365,313526.0935,284954.4,-23540.73,-23512.14,0,0,0,0,0,0.002407219,0.000965647,0,0,0,0,0,0,0,727,103357
21022,201904,B,60,2,28996113,0.130035932,28264473.73,27698729.15,652278.8,345902.927360437,306375.872639563,565744.58,196430.761,47191.4263,25786.3927,296744.38,-24513.55,-24592.43,0,0,0,0,0,0.005129397,0.001647185,0.000965647,0,0,0,0,0,0,727,103357
21023,201904,B,60,3,28996113,0.130035932,27698729.15,27095572.65,646633.41,346296.167860154,300337.242139846,603156.5,169091.9081,99656.07,312262.1819,318308.94,-26306.11,-26306.11,0,0,0,0,0,0.016874896,0.011127709,0.006161901,0.000965647,0,0,0,0,0,727,103357
21024,201904,B,60,4,28996113,0.130035932,27095572.65,26482472.15,642318.04,348262.317776188,293714.389157998,603100.5,274429.0463,27379.589,18317.1447,269147.58,-22205.35,-22280.68,10000,0,0,0,0,0.017514913,0.014438726,0.012797671,0.005817028,0.000620773,10000,0.000344874,10000,0.000344874,727,103357
21025,201904,C,36,0,33192276,0.180568206,33192276,32664281.59,0,0,499455.808087811,527994.41,469700,58294.41,0,4331.4752,-252.9605,-252.9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,100043
21026,201904,C,36,1,33192276,0.180568206,32664281.59,31444618.14,1184179.26,692757.881451521,491421.378548479,1219663.45,460120.696,106996.119,644570.235,456759.83,-27060.06,-27060.06,0,0,0,0,0,0.002560837,0.00036153,0,0,0,0,0,0,0,692,100043
21027,201904,C,36,2,33192276,0.180568206,31444618.14,30438231.65,1165600.09,692572.508234265,472752.187990728,1000996.4,297262.6366,72632.4124,44608.421,450206.14,-26727.75,-26882.44,5390.09,0,0,0,0,0.014586391,0.004733241,0.002078797,0,0,5390.09,0.00016239,5390.09,0.00016239,692,100043
21028,201904,C,36,3,33192276,0.180568206,30438231.65,29160012.98,1153241.25,695715.261402649,457466.23269568,1278218.67,459964.9191,142290.9311,616836.0998,487454.01,-28935.58,-29263.61,0,0,0,0,0,0.021497557,0.013813366,0.010772807,0.002078797,0,5390.09,0.00016239,5390.09,0.00016239,692,100043
21029,201904,C,36,4,33192276,0.180568206,29160012.98,28197430.12,1135299.27,695912.001184157,438507.241349102,962582.86,299642.0362,63877.8249,39357.1089,396907.76,-23543.62,-23998.74,0,0,0,0,0,0.032453112,0.020868653,0.015829272,0.010919893,0.002815777,5390.09,0.00016239,5390.09,0.00016239,692,100043
21030,201904,C,60,0,28220951,0.181125966,28220951,27739811.23,0,0,425962.247589942,481139.77,375500,105639.77,0,2535.9431,-149.588,-149.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,103101
21031,201904,C,60,1,28220951,0.181125966,27739811.23,27128549.85,709210.61,290104.954600849,418540.123511151,611261.38,282743.754,62128.089,263419.867,382766.3,-22740.08,-22799.55,0,0,0,0,0,0.001222496,0,0,0,0,0,0,0,0,706,103101
21032,201904,C,60,2,28220951,0.181125966,27128549.85,26566637.86,699468.96,290188.250206353,409280.709793647,561911.99,261036.4753,36065.3313,20908.4034,395295.45,-23457.23,-23457.23,0,0,0,0,0,0.009301414,0.00363024,0,0,0,0,0,0,0,706,103101
21033,201904,C,60,3,28220951,0.181125966,26566637.86,25652093.23,692547.51,291728.2862928,400816.071315412,902776.31,473995.5774,144889.6463,263760.8063,436723.32,-25918.9,-25933.03,14676.81,0,0,0,0,0.010726231,0.008572796,0.004978085,0,0,14676.81,0.000520068,14676.81,0.000520068,706,103101
21034,201904,C,60,4,28220951,0.181125966,25652093.23,25099142.01,679411.59,291954.993991183,387095.199744578,550042.73,225724.9421,85206.4418,17551.5161,347076.3,-20636.64,-20830.61,0,0,0,0,0,0.017803426,0.012228489,0.009929637,0.004978085,0,14676.81,0.000520068,14676.81,0.000520068,706,103101
21035,201904,D,36,0,12162493,0.250896057,12162493,11971522.28,0,0,254293.461207028,190970.72,132502,58468.72,0,1273.7409,-54.31,-54.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,94404
21036,201904,D,36,1,12162493,0.250896057,11971522.28,11573066.91,478924.81,228622.23784886,250302.57215114,398455.37,146345.5655,42301.5432,208533.0213,228623.0845,-9693.3481,-9693.3481,0,0,0,0,0,0.00242549,0.00156218,0,0,0,0,0,0,0,682,94404
21037,201904,D,36,2,12162493,0.250896057,11573066.91,11222974.47,472127.05,229625.522831761,241976.960260986,350092.44,129715.9483,14504.1776,14537.1341,233356.13,-9889.21,-10040.44,0,0,0,0,0,0.014838751,0.00871153,0.003206579,0,0,0,0,0,0,682,94404
21038,201904,D,36,3,12162493,0.250896057,11222974.47,10761071.71,465878.39,231303.434366011,234574.955633989,461902.76,155603.4255,90179.9579,195629.0466,248412.4,-10546.23,-10714.68,0,0,0,0,0,0.039085905,0.023945803,0.015506492,0.003206579,0,0,0,0,0,682,94404
21039,201904,D,36,4,12162493,0.250896057,10761071.71,10397289.08,458669.59,233164.526903681,224877.394474343,363782.63,134949.9075,42726.722,14962.5505,193966.69,-8227.42,-8897.75,0,0,0,0,0,0.066878785,0.050405888,0.034006787,0.015514624,0.002877699,0,0,0,0,682,94404
21040,201904,D,60,0,10739854,0.251221761,10739854,10631744.77,0,0,224840.41967585,108109.23,87000,21109.23,0,1661.2888,-71.1893,-71.1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,94537
21041,201904,D,60,1,10739854,0.251221761,10631744.77,10396577.28,313485.11,90968.16162266,222516.94837734,235167.49,124620.09,26537.698,83397.952,204174.53,-8701.94,-8712.71,0,0,0,0,0,0.002979556,0,0,0,0,0,0,0,0,688,94537
21042,201904,D,60,2,10739854,0.251221761,10396577.28,10107215.19,309713.28,92192.165914869,217521.114085131,289362.09,206248.6599,4075.8111,6108.659,208312.74,-8874.28,-8879.9,0,0,0,0,0,0.014866092,0.006347233,0.001862223,0,0,0,0,0,0,688,94537
21043,201904,D,60,3,10739854,0.251221761,10107215.19,9654626.56,303342.62,91780.444793234,211562.175206766,452588.63,284621.9183,82317.5852,78745.6165,225104.29,-9585.61,-9874.56,0,0,0,0,0,0.026631079,0.013403109,0.011565177,0.001862223,0,0,0,0,0,688,94537
21044,201904,D,60,4,10739854,0.251221761,9654626.56,9457401.77,294699.89,91405.821403162,202147.776396789,197224.79,88558.8853,33738.1626,5703.6721,186133.15,-7904.23,-8401.44,0,0,0,0,0,0.02894635,0.024609298,0.020699296,0.011557273,0.001862223,0,0,0,0,688,94537
21045,201904,E,36,0,3471643,0.297424743,3471643,3418253.06,0,0,86046.044112815,53389.94,38000,15389.94,0,505.0014,-18.189,-18.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,80298
21046,201904,E,36,1,3471643,0.297424743,3418253.06,3314802.27,145292.34,60564.386293908,84727.953706092,103450.79,40250.33,6970.5742,55803.2858,77974.51,-2748.65,-2738.81,0,0,0,0,0,0.012098018,0.008065345,0,0,0,0,0,0,0,673,80298
21047,201904,E,36,2,3471643,0.297424743,3314802.27,3190059.76,143265.33,61115.136163568,82150.193836432,124742.51,62992.2764,7060.3625,4575.6911,80251.95,-2834.58,-2910.55,0,0,0,0,0,0.014927575,0.012087876,0.006913153,0,0,0,0,0,0,673,80298
21048,201904,E,36,3,3471643,0.297424743,3190059.76,3043437.07,140475.74,61201.570587057,79063.01926821,146622.69,75904.4827,12211.1389,54673.6684,81916.62,-2892.14,-2998.15,0,0,0,0,0,0.023660711,0.016975006,0.013188614,0.006913153,0,0,0,0,0,673,80298
21049,201904,E,36,4,3471643,0.297424743,3043437.07,2940662,136644.36,61083.17465463,75418.633399529,102775.07,40332.8032,10871.0366,3443.7502,69212.64,-2443.18,-2595.16,0,0,0,0,0,0.029918563,0.02053235,0.018322909,0.013188614,0.006913153,0,0,0,0,673,80298
21050,201904,E,60,0,1829451,0.301366822,1829451,1800415.39,0,0,45944.652958067,29035.61,20000,9035.61,0,148.43,-5.2,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,74710
21051,201904,E,60,1,1829451,0.301366822,1800415.39,1730949.22,58697.85,13493.482520621,45204.367479379,69466.17,56095.2991,1563.718,11735.8929,40606.3,-1414.52,-1414.52,0,0,0,0,0,0.007379263,0,0,0,0,0,0,0,0,679,74710
21052,201904,E,60,2,1829451,0.301366822,1730949.22,1705594.37,56788.85,13345.982161757,43442.867838243,25354.85,4908.0301,9116.6613,690.1386,41884.36,-1460.89,-1504.77,0,0,0,0,0,0.015190929,0.005425497,0,0,0,0,0,0,0,679,74710
21053,201904,E,60,3,1829451,0.301366822,1705594.37,1682089.79,56394.85,13332.568487783,42816.127805053,23504.58,5870.1086,5106.1511,11679.6303,45781.81,-1600.42,-1624.66,0,0,0,0,0,0.023040355,0.016787637,0.01302142,0,0,0,0,0,0,679,74710
21054,201904,E,60,4,1829451,0.301366822,1682089.79,1631349.51,56195.95,13731.517302241,42218.278990595,50740.28,39788.5558,565.8962,952.978,37579.59,-1309.55,-1339.77,0,0,0,0,0,0.03176905,0.022203557,0.017125006,0.01302142,0,0,0,0,0,679,74710
21055,201904,HR,36,0,1735435,0.3182,1735435,1701450.33,0,0,46017.951995145,33984.67,26735,7249.67,0,245.0789,-8.2273,-8.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,114562
21056,201904,HR,36,1,1735435,0.3182,1701450.33,1619627.82,74250.88,29134.088182349,45116.791817651,81822.51,50891.01,4191.454,26201.216,41108.35,-1343.07,-1343.07,0,0,0,0,0,0.017574844,0.00259301,0,0,0,0,0,0,0,671,114562
21057,201904,HR,36,2,1735435,0.3182,1619627.82,1573272.45,71687.06,28739.928433111,42947.131566889,46355.37,13031.747,7463.5166,1043.0264,40810.66,-1334.51,-1353.9,0,0,0,0,0,0.02935653,0.018597689,0.011236376,0,0,0,0,0,0,671,114562
21058,201904,HR,36,3,1735435,0.3182,1573272.45,1520117.32,71100.42,29382.478343103,41717.941656897,53155.13,14129.1876,11731.5444,24673.868,42601.32,-1393.89,-1491.13,0,0,0,0,0,0.060533313,0.025738181,0.017390406,0.006914693,0,0,0,0,0,671,114562
21059,201904,HR,36,4,1735435,0.3182,1520117.32,1446519.78,70187.87,29879.425224657,40308.444775343,73597.54,46256.2909,2316.1181,2417.971,37185.56,-1214.35,-1203.22,0,0,0,0,0,0.057522852,0.04094124,0.034085955,0.017390406,0.006914693,0,0,0,0,671,114562
21060,201905,A,36,0,42046785,0.098395652,42046785,41619913.12,0,0,344768.407116589,426871.88,353800,73071.88,0,2340.8728,-254.1972,-254.1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,102612
21061,201905,A,36,1,42046785,0.098395652,41619913.12,40455641.55,1342208.61,1000983.906000377,341224.703999623,1164271.57,302501.87,88523.5749,75957.8651,270680.18,-29320.54,-29361.83,0,0,0,0,0,0.001736161,0.000356745,0,0,0,0,0,0,0,714,102612
21062,201905,A,36,2,42046785,0.098395652,40455641.55,38863309.63,1331702.72,1000051.466146132,331651.253853868,1592331.92,314279.835,169820.2917,146136.6533,376501.77,-40738.33,-40796.82,0,0,0,0,0,0.00473849,0.001959326,0.000832406,0,0,0,0,0,0,714,102612
21063,201905,A,36,3,42046785,0.098395652,38863309.63,37542970.97,1320527.53,1001677.311029977,318653.460290117,1320338.66,360131.2108,93722.8873,65267.3319,284942.03,-30817.4,-31171.29,0,0,0,0,0,0.005223285,0.003044443,0.002025255,0.000832406,0,0,0,0,0,714,102612
21064,201905,A,36,4,42046785,0.098395652,37542970.97,36094522.8,1306500.06,998473.71472512,307803.665145679,1448448.17,440640.9477,69410.6801,70815.8922,299546.5,-32433.49,-32816.01,0,0,0,0,0,0.009973809,0.006915976,0.004091233,0.002025255,0.000832406,0,0,0,0,714,102612
21065,201905,A,60,0,20793284,0.0988151,20793284,20674316.22,0,0,171224.20561784,118967.78,113000,5967.78,0,751.7892,-80.1107,-80.1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,115348
21066,201905,A,60,1,20793284,0.0988151,20674316.22,20270390.56,438241.36,267971.862359012,170269.497640988,403925.66,137224.21,59194.0857,17130.7843,136242.2181,-14735.4212,-14735.4212,0,0,0,0,0,0.000745433,0,0,0,0,0,0,0,0,749,115348
21067,201905,A,60,2,20793284,0.0988151,20270390.56,19831400.46,435259.86,268033.177647593,166857.403594886,438990.1,98669.0588,39288.2074,30828.8338,191716.96,-20746.94,-20775,0,0,0,0,0,0.000218431,0.000218431,0,0,0,0,0,0,0,749,115348
21068,201905,A,60,3,20793284,0.0988151,19831400.46,19345017.41,433101.81,269515.705162337,163216.826080142,486383.05,223086.4856,32749.4198,17650.9746,145569.14,-15764.81,-15854.14,0,0,0,0,0,0.001624274,0.001624274,0.000218431,0,0,0,0,0,0,749,115348
21069,201905,A,60,4,20793284,0.0988151,19345017.41,18908526.23,427799.81,268515.3805801,159284.4294199,436491.18,152704.9254,34432.9532,16308.1514,154133.8,-16655.29,-16655.29,0,0,0,0,0,0.007982678,0.005668061,0.003171294,0.000218431,0,0,0,0,0,749,115348
21070,201905,AA,36,0,27063109,0.072523061,27063109,26772957.31,0,0,163558.299391599,290151.69,189500,100651.69,0,1337.6694,-196.6381,-196.6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,111706
21071,201905,AA,36,1,27063109,0.072523061,26772957.31,25792368.23,832917.89,671067.10787203,161758.66871822,980589.08,347944.0643,114398.1592,57779.5965,127880.1041,-18742.9768,-18742.9768,0,0,0,0,0,0.000103462,0,0,0,0,0,0,0,0,766,111706
21072,201905,AA,36,2,27063109,0.072523061,25792368.23,24504825.82,819822.06,663982.481762073,155839.578237927,1287542.41,363461.3957,173833.5054,114950.7189,178902.11,-26249.19,-26249.19,0,0,0,0,0,0.002454771,0.000103462,0.000103462,0,0,0,0,0,0,766,111706
21073,201905,AA,36,3,27063109,0.072523061,24504825.82,23548235.5,806776.6,657952.211798835,148107.642686517,956590.32,309638.7489,91695.3058,55046.2253,131180.23,-19236.79,-19236.79,0,0,0,0,0,0.004789607,0.002926998,0.001716156,0.000103462,0,0,0,0,0,766,111706
21074,201905,AA,36,4,27063109,0.072523061,23548235.5,22575323.75,794950.84,652609.34384899,142341.49615101,972911.75,280681.778,79524.2003,61062.4217,138223.11,-20288.83,-20475.4,0,0,0,0,0,0.0044506,0.004280126,0.004280126,0.001716156,0.000103462,0,0,0,0,766,111706
21075,201905,AA,60,0,5590742,0.0854,5590742,5546406.84,0,0,39787.449096914,44335.16,43000,1335.16,0,301.48,-37.52,-37.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,126119
21076,201905,AA,60,1,5590742,0.0854,5546406.84,5448102.42,113927.45,74455.519473197,39471.930526803,98304.42,28610.94,13387.37,5594.4,30579.7304,-3816.2182,-3816.2182,0,0,0,0,0,0.002683007,0,0,0,0,0,0,0,0,773,126119
21077,201905,AA,60,2,5590742,0.0854,5448102.42,5327064.01,113331.91,74559.579294959,38772.330705041,121038.41,19464.1096,15021.8008,11369.9696,45698.62,-5695.33,-5695.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,126119
21078,201905,AA,60,3,5590742,0.0854,5327064.01,5185403.66,112921.19,75010.249353136,37910.940646864,141660.35,69247.6017,8959.5408,6301.6275,32985.43,-4115.8,-4115.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,126119
21079,201905,AA,60,4,5590742,0.0854,5185403.66,5090584.41,111148.95,74246.158891218,36902.791108782,94819.25,23636.4844,4332.5763,4371.7193,34646.18,-4315.64,-4315.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,126119
21080,201905,B,36,0,36621549,0.128773177,36621549,36272675.64,0,0,392989.432087651,348873.36,327800,21073.36,0,2068.7045,-170.6325,-170.6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,97965
21081,201905,B,36,1,36621549,0.128773177,36272675.64,35184844.84,1220807.69,831584.09615447,389223.59384553,1087830.8,339080.451,100258.1415,59635.6375,311567.8733,-25896.9217,-25857.6317,0,0,0,0,0,0.001392623,0.000273063,0,0,0,0,0,0,0,703,97965
21082,201905,B,36,2,36621549,0.128759546,35184844.84,33823752.72,1209048.58,831012.634893928,377453.096080205,1361092.12,289391.144,148732.4774,115353.8486,430296.52,-35761.97,-36050.45,0,0,0,0,0,0.004554503,0.002199632,0.000955721,0,0,0,0,0,0,703,97965
21083,201905,B,36,3,36621549,0.128759546,33823752.72,32797356.21,1198123.48,835014.250495004,362873.872988333,1026396.51,240689.9427,74349.8317,51611.3156,320460.18,-26647.86,-26901.65,0,0,0,0,0,0.007789092,0.005327673,0.004779022,0.000682658,0,0,0,0,0,703,97965
21084,201905,B,36,4,36621549,0.128759546,32797356.21,31484957.91,1187788.03,835284.865811274,351841.668266706,1312398.3,422686.6921,110912.2398,62831.2981,342930.13,-28531.2,-29054.48,0,0,0,0,0,0.012134883,0.009013356,0.005698868,0.004551825,0.000682658,0,0,0,0,703,97965
21085,201905,B,60,0,28353437,0.129969564,28353437,28052432.76,0,0,307090.319864283,301004.24,275200,25804.24,0,1372.5919,-115.7299,-115.7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,101891
21086,201905,B,60,1,28353437,0.129969564,28052432.76,27343331.37,638900.47,335066.84468801,303833.62531199,709101.39,400380.312,55706.012,20792.606,239266.5884,-19726.956,-19726.956,0,0,0,0,0,0.003209487,0,0,0,0,0,0,0,0,728,101891
21087,201905,B,60,2,28353437,0.129969564,27343331.37,26727525.72,629267.63,333300.051677142,295967.578322858,615805.65,142770.8126,95341.5743,40953.2631,343637.59,-28394.56,-28448.03,0,0,0,0,0,0.006532916,0.003442254,0,0,0,0,0,0,0,728,101891
21088,201905,B,60,3,28353437,0.129969564,26727525.72,26175322.61,625775.23,336333.795482206,289249.402447182,552203.11,236975.1447,38976.1899,20533.3954,250546.29,-20712.85,-20961.17,0,0,0,0,0,0.01283802,0.008396376,0.004399681,0,0,0,0,0,0,728,101891
21089,201905,B,60,4,28353437,0.129969564,26175322.61,25432282.33,619741.93,336140.301632333,283277.685230055,743040.28,381111.7629,52152.7191,25506.178,277896.46,-22947.04,-23451.32,0,0,0,0,0,0.013650986,0.011550018,0.00718287,0.004076741,0,0,0,0,0,728,101891
21090,201905,C,36,0,31152673,0.180041753,31152673,30734098.7,0,0,467398.484034047,418574.3,322499,96075.3,0,3333.3345,-196.9956,-196.9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,99394
21091,201905,C,36,1,31152673,0.180041753,30734098.7,29723447.91,1114817.07,653571.535666624,460966.353301405,1010650.79,415569.72,92352.4808,38754.7492,362827.5418,-21566.8083,-21566.8083,0,0,0,0,0,0.002439598,0.000770399,0,0,0,0,0,0,0,693,99394
21092,201905,C,36,2,31152673,0.180041753,29723447.91,28728535.5,1098340.95,651674.715178657,445695.677895982,994912.41,228058.8906,43168.8402,44709.5792,503648.95,-29953.52,-30155.58,0,0,0,0,0,0.007976653,0.005593594,0.002818541,0,0,0,0,0,0,693,99394
21093,201905,C,36,3,31152673,0.180041753,28728535.5,27764131.09,1087302.8,656623.126583071,430679.673416929,964404.41,343049.7633,74138.7944,35030.8623,377933.38,-22498.67,-22613.78,0,0,0,0,0,0.019385279,0.01421892,0.007009076,0.004046204,0,0,0,0,0,693,99394
21094,201905,C,36,4,31152673,0.179966318,27764131.09,26555332.66,1073895.73,656722.46745498,416050.166993972,1208798.43,534711.6024,69571.0489,46107.4087,404859.12,-24150.26,-25110.64,0,0,0,0,0,0.030065032,0.024511177,0.016879856,0.006886933,0.002511662,0,0,0,0,693,99394
21095,201905,C,60,0,25627426,0.180757713,25627426,25220028.76,0,0,386029.574510528,407397.24,379100,28297.24,0,2737.4073,-165.3805,-165.3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,102489
21096,201905,C,60,1,25627426,0.180757713,25220028.76,24613703.29,642462.18,262630.899663661,379831.280336339,606325.47,343165.1157,61080.7296,16608.2047,305836.4871,-18126.4432,-18126.4432,0,0,0,0,0,0.004799546,0.000390207,0,0,0,0,0,0,0,707,102489
21097,201905,C,60,2,25627426,0.180757713,24613703.29,23943517.92,633413.52,262675.787094706,370737.732905294,670185.37,335561.6831,40164.2724,21294.9245,420074.6,-24946.78,-25092.79,0,0,0,0,0,0.008889838,0.006402973,0.004058152,0,0,0,0,0,0,707,102489
21098,201905,C,60,3,25627426,0.180757713,23943517.92,23361621.83,624538.24,264111.5998501,360426.6401499,581896.09,300406.8173,65110.8057,17261.837,315929.37,-18746.06,-18732.37,0,0,0,0,0,0.017572947,0.015538081,0.008920332,0.004058152,0,0,0,0,0,707,102489
21099,201905,C,60,4,25627426,0.180757713,23361621.83,22856875.75,616557.66,264305.195289249,351520.255439774,504746.08,241715.3193,27511.2324,16960.8583,338632.64,-20113.48,-20309.87,0,0,0,0,0,0.028738577,0.025063806,0.01809727,0.008920332,0.004058152,0,0,0,0,707,102489
21100,201905,D,36,0,11857944,0.251860517,11857944,11651821.63,0,0,248878.991910974,206122.37,165600,40522.37,0,1962.9764,-83.1174,-83.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,95697
21101,201905,D,36,1,11857944,0.251860517,11651821.63,11283764.45,466059.58,221583.976501219,244475.603498781,368057.18,159416.4839,35033.7761,10759.38,199086.1227,-8418.1725,-8420.1725,0,0,0,0,0,0.006535703,0.000843317,0,0,0,0,0,0,0,682,95697
21102,201905,D,36,2,11857944,0.251860517,11283764.45,10780763.61,458855.53,222005.366026254,236850.163973746,503069.77,195962.9782,64893.3611,17251.8607,265941.52,-11232.87,-11333.78,0,0,0,0,0,0.011706954,0.007436109,0.002782944,0,0,0,0,0,0,682,95697
21103,201905,D,36,3,11857944,0.251860517,10780763.61,10500216.67,450375.37,223188.757189787,226295.500026852,280478.01,77148.5048,21751.2051,9438.5001,199286.32,-8406.03,-8720.13,0,0,0,0,0,0.030432459,0.015849052,0.009353185,0.0031991,0,0,0,0,0,682,95697
21104,201905,D,36,4,11857944,0.251860517,10500216.67,10133658,446625.48,224882.198951839,220342.03541178,366558.67,114432.8628,56279.2233,12478.6239,209149.68,-8838.91,-9688.29,0,0,0,0,0,0.052623227,0.036052759,0.019563752,0.009707324,0.0031991,0,0,0,0,682,95697
21105,201905,D,60,0,9200460,0.248929741,9200460,9158856.1,0,0,190855.677574347,41603.9,35500,6103.9,0,1712.43,-74.36,-74.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,89186
21106,201905,D,60,1,9200460,0.248929741,9158856.1,8883755.65,268460.93,78529.837210901,189931.092789099,275100.45,200286.045,17514.908,5198.497,149465.8508,-6421.7981,-6421.7981,0,0,0,0,0,0.003478087,0.003478087,0,0,0,0,0,0,0,688,89186
21107,201905,D,60,2,9200460,0.248929741,8883755.65,8663584.75,262508.85,78317.48839611,184191.36160389,220170.9,121109.2896,13304.9284,6936.222,208871.86,-8999.32,-9198.02,0,0,0,0,0,0.005079247,0.003478087,0.003478087,0,0,0,0,0,0,688,89186
21108,201905,D,60,3,9200460,0.248929741,8663584.75,8324124.77,258640.28,78892.369513449,179637.904411894,339459.98,232662.8706,46145.1705,6043.2289,155734.13,-6700.61,-6808.46,0,0,0,0,0,0.031192275,0.019533624,0.009421315,0.003478087,0,0,0,0,0,688,89186
21109,201905,D,60,4,9200460,0.248929741,8324124.77,8147264.54,251549.52,78796.639577332,172752.880422668,176860.23,99647.8462,11065.4958,4366.688,163739.86,-7035.95,-7213.06,0,0,0,0,0,0.045093039,0.035522434,0.024003225,0.006765186,0.003478087,0,0,0,0,688,89186
21110,201905,E,36,0,3071888,0.296534175,3071888,3026594.95,0,0,75909.981389322,45293.05,43000,2293.05,0,333.3975,-11.839,-11.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,77836
21111,201905,E,36,1,3071888,0.296534175,3026594.95,2932269.04,128003.55,53232.265829838,74771.284170162,94325.91,48139.46,5434.537,3304.723,60058.29,-2126.04,-2154.2,0,0,0,0,0,0.004557458,0.003906392,0,0,0,0,0,0,0,675,77836
21112,201905,E,36,2,3071888,0.296534175,2932269.04,2799223.61,125933.42,53487.211513855,72446.208486145,133045.43,66461.2074,9194.6709,5322.4617,78327.13,-2770.67,-2882.24,0,0,0,0,0,0.016704033,0.009344843,0.003906392,0,0,0,0,0,0,675,77836
21113,201905,E,36,3,3071888,0.296534175,2799223.61,2724326.91,123006.42,53866.005243849,69140.414756151,74896.7,26236.3304,3265.0279,2513.3117,64846.01,-2295.08,-2461.45,0,0,0,0,0,0.029001015,0.017636662,0.008065633,0.003906392,0,0,0,0,0,675,77836
21114,201905,E,36,4,3071888,0.296534175,2724326.91,2605441.2,121751.9,54474.393784333,67277.506215667,118885.71,70383.8388,1827.9891,3678.1421,62269.82,-2208.25,-2333.38,0,0,0,0,0,0.041063633,0.032491982,0.02490303,0.007106223,0.003906392,0,0,0,0,675,77836
21115,201905,E,60,0,1636401,0.299946931,1636401,1610628.88,0,0,40902.788228567,25772.12,25500,272.12,0,248.21,-8.79,-8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,75836
21116,201905,E,60,1,1636401,0.299946931,1610628.88,1568819.62,52126.2,11859.374441813,40266.825558187,41809.26,33242.73,242.28,555.61,30612.81,-1072.49,-1072.49,0,0,0,0,0,0.003055486,0,0,0,0,0,0,0,0,680,75836
21117,201905,E,60,2,1636401,0.299946931,1568819.62,1529701.01,51072.25,11809.655764448,39262.594235552,39118.61,17742.0015,7855.7089,736.3696,45108.17,-1579.43,-1579.43,0,0,0,0,0,0.021308665,0.021308665,0.009166457,0,0,0,0,0,0,680,75836
21118,201905,E,60,3,1636401,0.299946931,1529701.01,1516782.21,50487.91,12017.518885209,38291.633371783,12918.8,3039.3057,1032.0689,469.7754,31538.88,-1102.42,-1142.83,0,0,0,0,0,0.049049579,0.039416017,0.026122521,0.009166457,0,0,0,0,0,680,75836
21119,201905,E,60,4,1636401,0.299946931,1516782.21,1489797.65,50153.16,12188.150110589,37965.009889411,26984.56,17459.456,176.4558,442.2582,34490.17,-1204.82,-1262.39,0,0,0,0,0,0.072945054,0.06817076,0.040623081,0.026122521,0.009166457,0,0,0,0,680,75836
21120,201905,HR,36,0,1554116,0.3182,1554116,1549216.04,0,0,41209.976451372,4899.96,0,4899.96,0,213.48,-6.76,-6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,80146
21121,201905,HR,36,1,1554116,0.3182,1549216.04,1481080.78,67533.44,26453.394156261,41080.045843739,68135.26,37356.49,9879.836,1673.134,34031.7,-1110.6,-1110.6,0,0,0,0,0,0.009651789,0.004825895,0,0,0,0,0,0,0,668,80146
